Word,Clickbait,Non-clickbait,Clickbait probability,Non-Clickbait probability,Clickbait normal probability,Non-clickbait normal probability
"judo",0,2,0.000,1.000,0.167,0.833
"sudden",0,1,0.000,1.000,0.250,0.750
"altitude",0,1,0.000,1.000,0.250,0.750
"exhortation",0,1,0.000,1.000,0.250,0.750
"youngest",0,2,0.000,1.000,0.167,0.833
"conquer",0,1,0.000,1.000,0.250,0.750
"95%",0,1,0.000,1.000,0.250,0.750
"mellon",0,1,0.000,1.000,0.250,0.750
"profession:",0,1,0.000,1.000,0.250,0.750
"reprieve",0,1,0.000,1.000,0.250,0.750
"crips",0,1,0.000,1.000,0.250,0.750
"khmer",0,3,0.000,1.000,0.125,0.875
"rouge",0,3,0.000,1.000,0.125,0.875
"duch",0,1,0.000,1.000,0.250,0.750
"cadillac",0,1,0.000,1.000,0.250,0.750
"s.&p.",0,1,0.000,1.000,0.250,0.750
"license",0,4,0.000,1.000,0.100,0.900
"chopard",0,1,0.000,1.000,0.250,0.750
"suburbs",0,2,0.000,1.000,0.167,0.833
"e-inquiries",0,1,0.000,1.000,0.250,0.750
"us$2.7",0,1,0.000,1.000,0.250,0.750
"(aaevpc)",0,2,0.000,1.000,0.167,0.833
"sustainable",0,1,0.000,1.000,0.250,0.750
"attends",0,1,0.000,1.000,0.250,0.750
"ex-f.b.i.",0,1,0.000,1.000,0.250,0.750
"correlation",0,1,0.000,1.000,0.250,0.750
"adolescent",0,1,0.000,1.000,0.250,0.750
"elena",0,2,0.000,1.000,0.167,0.833
"congost",0,1,0.000,1.000,0.250,0.750
"mohedano",0,1,0.000,1.000,0.250,0.750
"bedfordshire",0,1,0.000,1.000,0.250,0.750
"england;",0,2,0.000,1.000,0.167,0.833
"disruption",0,3,0.000,1.000,0.125,0.875
"absurdity",0,1,0.000,1.000,0.250,0.750
"jude",0,1,0.000,1.000,0.250,0.750
"glimmer",0,1,0.000,1.000,0.250,0.750
"ayman",0,1,0.000,1.000,0.250,0.750
"al-zawahiri",0,1,0.000,1.000,0.250,0.750
"rescinds",0,1,0.000,1.000,0.250,0.750
"backlash",0,2,0.000,1.000,0.167,0.833
"probable",0,1,0.000,1.000,0.250,0.750
"twists",0,2,0.000,1.000,0.167,0.833
"exposure",0,2,0.000,1.000,0.167,0.833
"b.p.",0,1,0.000,1.000,0.250,0.750
"$33",0,1,0.000,1.000,0.250,0.750
"f1:",0,1,0.000,1.000,0.250,0.750
"5.6-magnitude",0,1,0.000,1.000,0.250,0.750
"hull",0,1,0.000,1.000,0.250,0.750
"telstra",0,2,0.000,1.000,0.167,0.833
"holland",0,1,0.000,1.000,0.250,0.750
"snowboarder",0,1,0.000,1.000,0.250,0.750
"title;",0,1,0.000,1.000,0.250,0.750
"meaningful",0,1,0.000,1.000,0.250,0.750
"indefinite",0,1,0.000,1.000,0.250,0.750
"stumps",0,1,0.000,1.000,0.250,0.750
"logs",0,1,0.000,1.000,0.250,0.750
"co-operation",0,1,0.000,1.000,0.250,0.750
"ghanaian",0,2,0.000,1.000,0.167,0.833
"biting",0,1,0.000,1.000,0.250,0.750
"68",0,1,0.000,1.000,0.250,0.750
"luggage",0,1,0.000,1.000,0.250,0.750
"automaker",0,3,0.000,1.000,0.125,0.875
"highland",0,1,0.000,1.000,0.250,0.750
"€7m",0,1,0.000,1.000,0.250,0.750
"volkswagen",0,1,0.000,1.000,0.250,0.750
"foxconn",0,1,0.000,1.000,0.250,0.750
"partners",0,2,0.000,1.000,0.167,0.833
"ex-lobbyists",0,1,0.000,1.000,0.250,0.750
"gar",0,1,0.000,1.000,0.250,0.750
"ryness",0,1,0.000,1.000,0.250,0.750
"batting",0,1,0.000,1.000,0.250,0.750
"placate",0,1,0.000,1.000,0.250,0.750
"baath",0,1,0.000,1.000,0.250,0.750
"grizzles",0,1,0.000,1.000,0.250,0.750
"extending",0,1,0.000,1.000,0.250,0.750
"109",0,1,0.000,1.000,0.250,0.750
"milan's",0,1,0.000,1.000,0.250,0.750
"unapproved",0,1,0.000,1.000,0.250,0.750
"devices",0,2,0.000,1.000,0.167,0.833
"ediorial",0,1,0.000,1.000,0.250,0.750
"geography",0,1,0.000,1.000,0.250,0.750
"henin",0,1,0.000,1.000,0.250,0.750
"rogers",0,1,0.000,1.000,0.250,0.750
"apes",0,1,0.000,1.000,0.250,0.750
"monkeys",0,1,0.000,1.000,0.250,0.750
"collapse;",0,1,0.000,1.000,0.250,0.750
"miscalculated",0,1,0.000,1.000,0.250,0.750
"krugman",0,1,0.000,1.000,0.250,0.750
"economics",0,1,0.000,1.000,0.250,0.750
"000-copy",0,1,0.000,1.000,0.250,0.750
"cheney-rumsfeld",0,1,0.000,1.000,0.250,0.750
"cabal",0,1,0.000,1.000,0.250,0.750
"legislature",0,1,0.000,1.000,0.250,0.750
"zealanders",0,1,0.000,1.000,0.250,0.750
"testers",0,1,0.000,1.000,0.250,0.750
"fluoridation",0,1,0.000,1.000,0.250,0.750
"criticize",0,2,0.000,1.000,0.167,0.833
"comparing",0,1,0.000,1.000,0.250,0.750
"sponge",0,1,0.000,1.000,0.250,0.750
"flugtag",0,1,0.000,1.000,0.250,0.750
"hyde",0,1,0.000,1.000,0.250,0.750
"$3.6bn",0,1,0.000,1.000,0.250,0.750
"slums",0,1,0.000,1.000,0.250,0.750
"winmx",0,1,0.000,1.000,0.250,0.750
"riaa",0,1,0.000,1.000,0.250,0.750
"ex-pension",0,1,0.000,1.000,0.250,0.750
"elaborate",0,1,0.000,1.000,0.250,0.750
"opaque",0,1,0.000,1.000,0.250,0.750
"significance",0,1,0.000,1.000,0.250,0.750
"9-4;",0,1,0.000,1.000,0.250,0.750
"heading",0,2,0.000,1.000,0.167,0.833
"quarantined",0,1,0.000,1.000,0.250,0.750
"televisions",0,1,0.000,1.000,0.250,0.750
"tentative",0,2,0.000,1.000,0.167,0.833
"ex-state",0,1,0.000,1.000,0.250,0.750
"persisted",0,1,0.000,1.000,0.250,0.750
"1984",0,1,0.000,1.000,0.250,0.750
"carter's",0,1,0.000,1.000,0.250,0.750
"foiled",0,2,0.000,1.000,0.167,0.833
"somalia's",0,1,0.000,1.000,0.250,0.750
"147",0,1,0.000,1.000,0.250,0.750
"calif.",0,1,0.000,1.000,0.250,0.750
"sikorsky",0,1,0.000,1.000,0.250,0.750
"s-92a",0,1,0.000,1.000,0.250,0.750
"cnbc",0,1,0.000,1.000,0.250,0.750
"escalate",0,2,0.000,1.000,0.167,0.833
"archway?",0,1,0.000,1.000,0.250,0.750
"ex-politician",0,1,0.000,1.000,0.250,0.750
"valedictory",0,1,0.000,1.000,0.250,0.750
"cynics",0,1,0.000,1.000,0.250,0.750
"privatization",0,2,0.000,1.000,0.167,0.833
"7.4",0,1,0.000,1.000,0.250,0.750
"bonin",0,1,0.000,1.000,0.250,0.750
"selects",0,1,0.000,1.000,0.250,0.750
"locale",0,1,0.000,1.000,0.250,0.750
"cab",0,1,0.000,1.000,0.250,0.750
"hagan",0,1,0.000,1.000,0.250,0.750
"dole",0,1,0.000,1.000,0.250,0.750
"godless",0,1,0.000,1.000,0.250,0.750
"bushes",0,1,0.000,1.000,0.250,0.750
"estimated",0,1,0.000,1.000,0.250,0.750
"300-ton",0,1,0.000,1.000,0.250,0.750
"radioactive",0,1,0.000,1.000,0.250,0.750
"rated",0,1,0.000,1.000,0.250,0.750
"outsourcer",0,1,0.000,1.000,0.250,0.750
"postlethwaite",0,1,0.000,1.000,0.250,0.750
"self-defense",0,1,0.000,1.000,0.250,0.750
"wartime",0,2,0.000,1.000,0.167,0.833
"centrifuges",0,1,0.000,1.000,0.250,0.750
"jockey",0,1,0.000,1.000,0.250,0.750
"borel",0,1,0.000,1.000,0.250,0.750
"mcgauran",0,1,0.000,1.000,0.250,0.750
"gesture",0,1,0.000,1.000,0.250,0.750
"sensational",0,1,0.000,1.000,0.250,0.750
"nervous?",0,1,0.000,1.000,0.250,0.750
"deodorant",0,1,0.000,1.000,0.250,0.750
"ravages",0,1,0.000,1.000,0.250,0.750
"renowned",0,1,0.000,1.000,0.250,0.750
"poster",0,1,0.000,1.000,0.250,0.750
"cornered",0,1,0.000,1.000,0.250,0.750
"rodeo:",0,1,0.000,1.000,0.250,0.750
"cristóbal",0,1,0.000,1.000,0.250,0.750
"cortina",0,1,0.000,1.000,0.250,0.750
"víctor",0,1,0.000,1.000,0.250,0.750
"nutritionals",0,1,0.000,1.000,0.250,0.750
"bankrupt",0,2,0.000,1.000,0.167,0.833
"shoulder",0,1,0.000,1.000,0.250,0.750
"emerging-market",0,1,0.000,1.000,0.250,0.750
"$3",0,1,0.000,1.000,0.250,0.750
"petition",0,2,0.000,1.000,0.167,0.833
"reschedules",0,1,0.000,1.000,0.250,0.750
"icbm",0,1,0.000,1.000,0.250,0.750
"crashing",0,1,0.000,1.000,0.250,0.750
"motorized",0,1,0.000,1.000,0.250,0.750
"stool",0,1,0.000,1.000,0.250,0.750
"christ",0,1,0.000,1.000,0.250,0.750
"denomination",0,1,0.000,1.000,0.250,0.750
"kubby",0,1,0.000,1.000,0.250,0.750
"co-author",0,1,0.000,1.000,0.250,0.750
"proposition",0,1,0.000,1.000,0.250,0.750
"215",0,1,0.000,1.000,0.250,0.750
"amd",0,1,0.000,1.000,0.250,0.750
"12%",0,1,0.000,1.000,0.250,0.750
"payout",0,1,0.000,1.000,0.250,0.750
"pavarotti",0,1,0.000,1.000,0.250,0.750
"inspector",0,1,0.000,1.000,0.250,0.750
"walpin",0,1,0.000,1.000,0.250,0.750
"4000th",0,1,0.000,1.000,0.250,0.750
"ayatollah",0,2,0.000,1.000,0.167,0.833
"789",0,1,0.000,1.000,0.250,0.750
"dealerships",0,2,0.000,1.000,0.167,0.833
"algae",0,1,0.000,1.000,0.250,0.750
"chula",0,1,0.000,1.000,0.250,0.750
"vista",0,2,0.000,1.000,0.167,0.833
"blight",0,1,0.000,1.000,0.250,0.750
"albanians",0,2,0.000,1.000,0.167,0.833
"dock",0,1,0.000,1.000,0.250,0.750
"formally",0,3,0.000,1.000,0.125,0.875
"err",0,1,0.000,1.000,0.250,0.750
"quarterfinals",0,1,0.000,1.000,0.250,0.750
"1957",0,1,0.000,1.000,0.250,0.750
"sherwood",0,1,0.000,1.000,0.250,0.750
"foie",0,1,0.000,1.000,0.250,0.750
"gras",0,1,0.000,1.000,0.250,0.750
"consumption",0,3,0.000,1.000,0.125,0.875
"diseases",0,1,0.000,1.000,0.250,0.750
"tunisian",0,1,0.000,1.000,0.250,0.750
"baha'is",0,1,0.000,1.000,0.250,0.750
"prediction",0,2,0.000,1.000,0.167,0.833
"excitement",0,1,0.000,1.000,0.250,0.750
"newsweekly",0,1,0.000,1.000,0.250,0.750
"receiving",0,1,0.000,1.000,0.250,0.750
"hike",0,1,0.000,1.000,0.250,0.750
"blazing",0,1,0.000,1.000,0.250,0.750
"hd",0,1,0.000,1.000,0.250,0.750
"hikers",0,2,0.000,1.000,0.167,0.833
"chongqing",0,1,0.000,1.000,0.250,0.750
"organizer",0,1,0.000,1.000,0.250,0.750
"bemoans",0,1,0.000,1.000,0.250,0.750
"praising",0,1,0.000,1.000,0.250,0.750
"marie",0,1,0.000,1.000,0.250,0.750
"toronto—danforth",0,1,0.000,1.000,0.250,0.750
"author:",0,1,0.000,1.000,0.250,0.750
"a.w.",0,1,0.000,1.000,0.250,0.750
"tillinghast",0,1,0.000,1.000,0.250,0.750
"black?",0,1,0.000,1.000,0.250,0.750
"two-story",0,1,0.000,1.000,0.250,0.750
"lynn",0,1,0.000,1.000,0.250,0.750
"jong-il",0,1,0.000,1.000,0.250,0.750
"rallies",0,2,0.000,1.000,0.167,0.833
"testifies",0,3,0.000,1.000,0.125,0.875
"115",0,2,0.000,1.000,0.167,0.833
"arose",0,1,0.000,1.000,0.250,0.750
"staffing",0,1,0.000,1.000,0.250,0.750
"acquits",0,1,0.000,1.000,0.250,0.750
"bog",0,1,0.000,1.000,0.250,0.750
"choppy",0,1,0.000,1.000,0.250,0.750
"reconstruction",0,1,0.000,1.000,0.250,0.750
"re-elected",0,3,0.000,1.000,0.125,0.875
"10.00",0,1,0.000,1.000,0.250,0.750
"whaling",0,1,0.000,1.000,0.250,0.750
"chances",0,1,0.000,1.000,0.250,0.750
"midmajors",0,1,0.000,1.000,0.250,0.750
"co-founder",0,1,0.000,1.000,0.250,0.750
"carlos",0,1,0.000,1.000,0.250,0.750
"mendo",0,1,0.000,1.000,0.250,0.750
"franken",0,1,0.000,1.000,0.250,0.750
"ad-free",0,1,0.000,1.000,0.250,0.750
"prosecution",0,1,0.000,1.000,0.250,0.750
"auctions",0,2,0.000,1.000,0.167,0.833
"janaki",0,1,0.000,1.000,0.250,0.750
"re",0,1,0.000,1.000,0.250,0.750
"continents",0,1,0.000,1.000,0.250,0.750
"voyager",0,1,0.000,1.000,0.250,0.750
"heliosheath",0,1,0.000,1.000,0.250,0.750
"filmcrew",0,1,0.000,1.000,0.250,0.750
"soaking",0,1,0.000,1.000,0.250,0.750
"judt",0,1,0.000,1.000,0.250,0.750
"dethrones",0,1,0.000,1.000,0.250,0.750
"danilo",0,1,0.000,1.000,0.250,0.750
"buoy",0,1,0.000,1.000,0.250,0.750
"refines",0,1,0.000,1.000,0.250,0.750
"kiwi",0,1,0.000,1.000,0.250,0.750
"wilma",0,1,0.000,1.000,0.250,0.750
"suasion",0,1,0.000,1.000,0.250,0.750
"endeavour",0,1,0.000,1.000,0.250,0.750
"roadworks",0,1,0.000,1.000,0.250,0.750
"seceding",0,1,0.000,1.000,0.250,0.750
"fortieth",0,1,0.000,1.000,0.250,0.750
"beatrice's",0,1,0.000,1.000,0.250,0.750
"urging",0,1,0.000,1.000,0.250,0.750
"freedoms",0,1,0.000,1.000,0.250,0.750
"legalized",0,1,0.000,1.000,0.250,0.750
"mozambique",0,2,0.000,1.000,0.167,0.833
"frelimo",0,1,0.000,1.000,0.250,0.750
"pierre",0,1,0.000,1.000,0.250,0.750
"deligne",0,1,0.000,1.000,0.250,0.750
"councillor",0,2,0.000,1.000,0.167,0.833
"expressing",0,1,0.000,1.000,0.250,0.750
"declined",0,1,0.000,1.000,0.250,0.750
"californias",0,1,0.000,1.000,0.250,0.750
"us$500",0,1,0.000,1.000,0.250,0.750
"sagging",0,1,0.000,1.000,0.250,0.750
"second-half",0,1,0.000,1.000,0.250,0.750
"existing",0,2,0.000,1.000,0.167,0.833
"fledgling",0,1,0.000,1.000,0.250,0.750
"minor-league",0,1,0.000,1.000,0.250,0.750
"silt",0,1,0.000,1.000,0.250,0.750
"dashes",0,1,0.000,1.000,0.250,0.750
"californians",0,1,0.000,1.000,0.250,0.750
"repatriate",0,1,0.000,1.000,0.250,0.750
"haitians",0,2,0.000,1.000,0.167,0.833
"fled",0,2,0.000,1.000,0.167,0.833
"merge",0,1,0.000,1.000,0.250,0.750
"streamline",0,1,0.000,1.000,0.250,0.750
"handsomely",0,1,0.000,1.000,0.250,0.750
"gustav",0,1,0.000,1.000,0.250,0.750
"shortages",0,1,0.000,1.000,0.250,0.750
"7.6%",0,1,0.000,1.000,0.250,0.750
"felon",0,1,0.000,1.000,0.250,0.750
"notifying",0,1,0.000,1.000,0.250,0.750
"bolt",0,2,0.000,1.000,0.167,0.833
"cite",0,1,0.000,1.000,0.250,0.750
"protectionism",0,2,0.000,1.000,0.167,0.833
"wither",0,1,0.000,1.000,0.250,0.750
"jørn",0,1,0.000,1.000,0.250,0.750
"utzon",0,1,0.000,1.000,0.250,0.750
"architect",0,1,0.000,1.000,0.250,0.750
"promoter",0,1,0.000,1.000,0.250,0.750
"fiddler",0,1,0.000,1.000,0.250,0.750
"£38m",0,1,0.000,1.000,0.250,0.750
"montebello",0,1,0.000,1.000,0.250,0.750
"warplanes",0,2,0.000,1.000,0.167,0.833
"georgian",0,2,0.000,1.000,0.167,0.833
"macarthur",0,1,0.000,1.000,0.250,0.750
"runaway",0,1,0.000,1.000,0.250,0.750
"rewards",0,1,0.000,1.000,0.250,0.750
"danica",0,1,0.000,1.000,0.250,0.750
"patrick-nascar",0,1,0.000,1.000,0.250,0.750
"daniels",0,1,0.000,1.000,0.250,0.750
"salvager",0,1,0.000,1.000,0.250,0.750
"chirac",0,2,0.000,1.000,0.167,0.833
"embezzlement",0,1,0.000,1.000,0.250,0.750
"embassies",0,3,0.000,1.000,0.125,0.875
"reluctance",0,1,0.000,1.000,0.250,0.750
"nypd",0,1,0.000,1.000,0.250,0.750
"kurds",0,2,0.000,1.000,0.167,0.833
"deal;",0,1,0.000,1.000,0.250,0.750
"assume",0,1,0.000,1.000,0.250,0.750
"anti-g8",0,1,0.000,1.000,0.250,0.750
"$60",0,1,0.000,1.000,0.250,0.750
"windows:",0,1,0.000,1.000,0.250,0.750
"fishless",0,1,0.000,1.000,0.250,0.750
"lakes",0,2,0.000,1.000,0.167,0.833
"immune",0,1,0.000,1.000,0.250,0.750
"fearing",0,2,0.000,1.000,0.167,0.833
"shutdowns",0,1,0.000,1.000,0.250,0.750
"kudankulam",0,1,0.000,1.000,0.250,0.750
"satirical",0,1,0.000,1.000,0.250,0.750
"beck",0,1,0.000,1.000,0.250,0.750
"hypocritical",0,1,0.000,1.000,0.250,0.750
"bullrings",0,1,0.000,1.000,0.250,0.750
"parole",0,1,0.000,1.000,0.250,0.750
"herd",0,1,0.000,1.000,0.250,0.750
"ignatieff",0,2,0.000,1.000,0.167,0.833
"goody",0,1,0.000,1.000,0.250,0.750
"cervical",0,1,0.000,1.000,0.250,0.750
"self-defensive",0,1,0.000,1.000,0.250,0.750
"morocco",0,1,0.000,1.000,0.250,0.750
"maximum",0,1,0.000,1.000,0.250,0.750
"relatively",0,1,0.000,1.000,0.250,0.750
"peaceful",0,1,0.000,1.000,0.250,0.750
"pocketing",0,1,0.000,1.000,0.250,0.750
"oxford",0,2,0.000,1.000,0.167,0.833
"anti-peer-to-peer",0,1,0.000,1.000,0.250,0.750
"stockpiles",0,1,0.000,1.000,0.250,0.750
"gems",0,1,0.000,1.000,0.250,0.750
"9.6%",0,1,0.000,1.000,0.250,0.750
"discounts",0,1,0.000,1.000,0.250,0.750
"video:",0,2,0.000,1.000,0.167,0.833
"punishing",0,1,0.000,1.000,0.250,0.750
"di",0,1,0.000,1.000,0.250,0.750
"home-region",0,1,0.000,1.000,0.250,0.750
"harass",0,1,0.000,1.000,0.250,0.750
"claim:",0,1,0.000,1.000,0.250,0.750
"overtures",0,1,0.000,1.000,0.250,0.750
"cuban-americans",0,1,0.000,1.000,0.250,0.750
"asio",0,1,0.000,1.000,0.250,0.750
"fannie",0,2,0.000,1.000,0.167,0.833
"mae",0,2,0.000,1.000,0.167,0.833
"$15",0,1,0.000,1.000,0.250,0.750
"eight-year",0,1,0.000,1.000,0.250,0.750
"reclaims",0,1,0.000,1.000,0.250,0.750
"backstroke",0,1,0.000,1.000,0.250,0.750
"a.m.a.",0,1,0.000,1.000,0.250,0.750
"government-sponsored",0,1,0.000,1.000,0.250,0.750
"virtually",0,1,0.000,1.000,0.250,0.750
"infections",0,4,0.000,1.000,0.100,0.900
"brandon",0,2,0.000,1.000,0.167,0.833
"jennings",0,2,0.000,1.000,0.167,0.833
"condoleezza",0,1,0.000,1.000,0.250,0.750
"pending",0,2,0.000,1.000,0.167,0.833
"222",0,1,0.000,1.000,0.250,0.750
"570",0,1,0.000,1.000,0.250,0.750
"moe",0,2,0.000,1.000,0.167,0.833
"nanjing",0,1,0.000,1.000,0.250,0.750
"spotlights",0,1,0.000,1.000,0.250,0.750
"procedures",0,1,0.000,1.000,0.250,0.750
"rip",0,1,0.000,1.000,0.250,0.750
"calpers",0,1,0.000,1.000,0.250,0.750
"defiant",0,1,0.000,1.000,0.250,0.750
"re-emerges",0,1,0.000,1.000,0.250,0.750
"haunts",0,1,0.000,1.000,0.250,0.750
"nadel",0,1,0.000,1.000,0.250,0.750
"kibet",0,1,0.000,1.000,0.250,0.750
"cross-country",0,1,0.000,1.000,0.250,0.750
"proprietary",0,1,0.000,1.000,0.250,0.750
"prey",0,1,0.000,1.000,0.250,0.750
"galatasaray",0,1,0.000,1.000,0.250,0.750
"clinch",0,1,0.000,1.000,0.250,0.750
"17th",0,1,0.000,1.000,0.250,0.750
"buckinghamshire",0,1,0.000,1.000,0.250,0.750
"kbc",0,1,0.000,1.000,0.250,0.750
"formed",0,1,0.000,1.000,0.250,0.750
"wrigley",0,1,0.000,1.000,0.250,0.750
"34-year",0,1,0.000,1.000,0.250,0.750
"q2",0,1,0.000,1.000,0.250,0.750
"unruly",0,1,0.000,1.000,0.250,0.750
"judgment",0,1,0.000,1.000,0.250,0.750
"cubicle",0,1,0.000,1.000,0.250,0.750
"megi",0,1,0.000,1.000,0.250,0.750
"gp",0,1,0.000,1.000,0.250,0.750
"vieira",0,1,0.000,1.000,0.250,0.750
"deloria",0,1,0.000,1.000,0.250,0.750
"undergoing",0,1,0.000,1.000,0.250,0.750
"laila",0,1,0.000,1.000,0.250,0.750
"lashes",0,1,0.000,1.000,0.250,0.750
"coastline",0,1,0.000,1.000,0.250,0.750
"butcher",0,1,0.000,1.000,0.250,0.750
"dhabi",0,1,0.000,1.000,0.250,0.750
"rapist",0,1,0.000,1.000,0.250,0.750
"party’s",0,1,0.000,1.000,0.250,0.750
"initiative",0,2,0.000,1.000,0.167,0.833
"disqualified",0,1,0.000,1.000,0.250,0.750
"predatory",0,1,0.000,1.000,0.250,0.750
"falk",0,1,0.000,1.000,0.250,0.750
"wedge",0,1,0.000,1.000,0.250,0.750
"clear:",0,1,0.000,1.000,0.250,0.750
"amusement",0,1,0.000,1.000,0.250,0.750
"cautiously",0,1,0.000,1.000,0.250,0.750
"goalies",0,2,0.000,1.000,0.167,0.833
"sts-116",0,1,0.000,1.000,0.250,0.750
"scrubbed",0,1,0.000,1.000,0.250,0.750
"weathers",0,1,0.000,1.000,0.250,0.750
"nabi",0,1,0.000,1.000,0.250,0.750
"outsmart",0,1,0.000,1.000,0.250,0.750
"5.9",0,1,0.000,1.000,0.250,0.750
"documents;",0,1,0.000,1.000,0.250,0.750
"embarrassment",0,1,0.000,1.000,0.250,0.750
"picked",0,1,0.000,1.000,0.250,0.750
"earn",0,1,0.000,1.000,0.250,0.750
"jams",0,1,0.000,1.000,0.250,0.750
"stifles",0,1,0.000,1.000,0.250,0.750
"d-link",0,1,0.000,1.000,0.250,0.750
"muscle",0,2,0.000,1.000,0.167,0.833
"sure-footed",0,1,0.000,1.000,0.250,0.750
"boonen",0,2,0.000,1.000,0.167,0.833
"paris-roubaix",0,1,0.000,1.000,0.250,0.750
"satellite/map",0,1,0.000,1.000,0.250,0.750
"hurricane-force",0,1,0.000,1.000,0.250,0.750
"winds",0,3,0.000,1.000,0.125,0.875
"remained",0,1,0.000,1.000,0.250,0.750
"class-action",0,1,0.000,1.000,0.250,0.750
"imitation",0,1,0.000,1.000,0.250,0.750
"pointed",0,1,0.000,1.000,0.250,0.750
"logic",0,1,0.000,1.000,0.250,0.750
"dominating",0,1,0.000,1.000,0.250,0.750
"yao",0,1,0.000,1.000,0.250,0.750
"mancini",0,1,0.000,1.000,0.250,0.750
"stang",0,1,0.000,1.000,0.250,0.750
"0.4%",0,1,0.000,1.000,0.250,0.750
"down-to-earth",0,1,0.000,1.000,0.250,0.750
"daly",0,1,0.000,1.000,0.250,0.750
"undetected",0,1,0.000,1.000,0.250,0.750
"orrin",0,1,0.000,1.000,0.250,0.750
"hatch",0,1,0.000,1.000,0.250,0.750
"insulting",0,1,0.000,1.000,0.250,0.750
"1998",0,1,0.000,1.000,0.250,0.750
"pelican",0,1,0.000,1.000,0.250,0.750
"florida's",0,1,0.000,1.000,0.250,0.750
"turnpike",0,1,0.000,1.000,0.250,0.750
"hockey:",0,1,0.000,1.000,0.250,0.750
"sharks",0,1,0.000,1.000,0.250,0.750
"7-1",0,1,0.000,1.000,0.250,0.750
"chippers",0,1,0.000,1.000,0.250,0.750
"award-winning",0,2,0.000,1.000,0.167,0.833
"benayoun",0,1,0.000,1.000,0.250,0.750
"babel",0,1,0.000,1.000,0.250,0.750
"gebran",0,1,0.000,1.000,0.250,0.750
"tueni",0,1,0.000,1.000,0.250,0.750
"kennedy's",0,1,0.000,1.000,0.250,0.750
"(as",0,1,0.000,1.000,0.250,0.750
"salesman)",0,1,0.000,1.000,0.250,0.750
"brawn's",0,1,0.000,1.000,0.250,0.750
"success?",0,1,0.000,1.000,0.250,0.750
"radanovich",0,1,0.000,1.000,0.250,0.750
"gasquet",0,1,0.000,1.000,0.250,0.750
"disputes",0,2,0.000,1.000,0.167,0.833
"platini",0,1,0.000,1.000,0.250,0.750
"hosted",0,1,0.000,1.000,0.250,0.750
"clint",0,1,0.000,1.000,0.250,0.750
"eastwood's",0,1,0.000,1.000,0.250,0.750
"day;",0,1,0.000,1.000,0.250,0.750
"légion",0,1,0.000,1.000,0.250,0.750
"d'honneur",0,1,0.000,1.000,0.250,0.750
"relics",0,3,0.000,1.000,0.125,0.875
"sabathia",0,2,0.000,1.000,0.167,0.833
"rediscovers",0,1,0.000,1.000,0.250,0.750
"2.8",0,1,0.000,1.000,0.250,0.750
"delaware",0,1,0.000,1.000,0.250,0.750
"derailment",0,1,0.000,1.000,0.250,0.750
"italy;",0,1,0.000,1.000,0.250,0.750
"drug-resistant",0,2,0.000,1.000,0.167,0.833
"tb",0,1,0.000,1.000,0.250,0.750
"braves",0,3,0.000,1.000,0.125,0.875
"handling",0,1,0.000,1.000,0.250,0.750
"smoked",0,1,0.000,1.000,0.250,0.750
"nepotism",0,1,0.000,1.000,0.250,0.750
"arise",0,1,0.000,1.000,0.250,0.750
"pulping",0,1,0.000,1.000,0.250,0.750
"booklets",0,1,0.000,1.000,0.250,0.750
"opposed",0,1,0.000,1.000,0.250,0.750
"7.2",0,2,0.000,1.000,0.167,0.833
"mariana",0,1,0.000,1.000,0.250,0.750
"abbott",0,2,0.000,1.000,0.167,0.833
"mysteries",0,1,0.000,1.000,0.250,0.750
"turks",0,1,0.000,1.000,0.250,0.750
"caicos",0,1,0.000,1.000,0.250,0.750
"concrete",0,1,0.000,1.000,0.250,0.750
"cradle",0,2,0.000,1.000,0.167,0.833
"remembered",0,1,0.000,1.000,0.250,0.750
"pavers",0,1,0.000,1.000,0.250,0.750
"cones",0,1,0.000,1.000,0.250,0.750
"nias",0,1,0.000,1.000,0.250,0.750
"£3.4m",0,1,0.000,1.000,0.250,0.750
"sell-off",0,1,0.000,1.000,0.250,0.750
"microsystems",0,2,0.000,1.000,0.167,0.833
"shielding",0,1,0.000,1.000,0.250,0.750
"listed",0,1,0.000,1.000,0.250,0.750
"singapore's",0,1,0.000,1.000,0.250,0.750
"raping",0,3,0.000,1.000,0.125,0.875
"equipment",0,1,0.000,1.000,0.250,0.750
"vx",0,1,0.000,1.000,0.250,0.750
"stockpile",0,1,0.000,1.000,0.250,0.750
"fords",0,1,0.000,1.000,0.250,0.750
"agreements",0,1,0.000,1.000,0.250,0.750
"cot",0,1,0.000,1.000,0.250,0.750
"update:",0,1,0.000,1.000,0.250,0.750
"detected",0,2,0.000,1.000,0.167,0.833
"fuzzy",0,1,0.000,1.000,0.250,0.750
"bribed",0,1,0.000,1.000,0.250,0.750
"errors",0,2,0.000,1.000,0.167,0.833
"zotob",0,1,0.000,1.000,0.250,0.750
"sympathetic:",0,1,0.000,1.000,0.250,0.750
"arkansas",0,1,0.000,1.000,0.250,0.750
"rages",0,1,0.000,1.000,0.250,0.750
"elk",0,1,0.000,1.000,0.250,0.750
"feeding",0,1,0.000,1.000,0.250,0.750
"anti-censorship",0,1,0.000,1.000,0.250,0.750
"firewall",0,1,0.000,1.000,0.250,0.750
"isolate",0,2,0.000,1.000,0.167,0.833
"ferenc",0,1,0.000,1.000,0.250,0.750
